username,label,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
seasontimednx,0,2019-01-20 18:09,0,0,จารย์,,,,1086943885773856769,https://twitter.com/seasontimednx/status/1086943885773856769
seasontimednx,0,2019-01-20 18:09,0,0,จาร์เดือนเมฆดราม่ามั้ยนะ,,,,1086943785857122305,https://twitter.com/seasontimednx/status/1086943785857122305
seasontimednx,0,2019-01-20 18:05,0,0,คัยเปย์เดี๋ยวเปงเมียให้1เดือน pic.twitter.com/OJNdLQhDFd,,,,1086942749327220741,https://twitter.com/seasontimednx/status/1086942749327220741
risexkjh,0,2019-01-20 18:04,0,0,ก่อนอื่นเลิกพยามเอาโมเมนต์มามโนสักทีนะครับ มัน ทุเรศ #อิมิโซโป๊ะแตก,,,#,1086942419990401024,https://twitter.com/risexkjh/status/1086942419990401024
Kristxsj,0,2019-01-20 17:56,0,0,บางทีก็คิดว่าเค้าควรรับรู้เรื่องของเราด้วยหรอวะ เรื่อง ทุเรศ ๆหนักหัวเอาเปล่าๆ,,,,1086940499896717317,https://twitter.com/Kristxsj/status/1086940499896717317
Aileennrx,0,2019-01-20 17:54,0,0,ปวดขามากๆอ่ะ เดินได้ ทุเรศ มาก,,,,1086940076808916992,https://twitter.com/Aileennrx/status/1086940076808916992
mannamjaeminx,2,2019-01-20 17:49,0,0,ตอบได้ ทุเรศ มาก ไม่อยากรู้จักแล้ว ไม่น่ามารู้จักกันเลย โมโห,,,,1086938776373420032,https://twitter.com/mannamjaeminx/status/1086938776373420032
bunnieguel,0,2019-01-20 17:45,0,0,ทุเรศ,,,,1086937650198499331,https://twitter.com/bunnieguel/status/1086937650198499331
pcute02,0,2019-01-20 17:41,0,0,พึ่งเห้นว่าชั้นหวีดได้ ทุเรศ มากลบก่อนๆ,,,,1086936787153371137,https://twitter.com/pcute02/status/1086936787153371137
RK_X94,0,2019-01-20 17:38,0,0,เธอแหละ ทุเรศ,,,,1086935884992151552,https://twitter.com/RK_X94/status/1086935884992151552
aingcial,2,2019-01-20 17:37,0,2,ทำตัวเป็นขยะน่าเบื่อน่ารำคาน ทุเรศ ชหเป็นแค่ฟค อิสัสอย่าเยอะหัดอยู่ในขอบเขตบ้างอิเวนน่าหงุดหงิดชิบหาย!,,,,1086935774568697856,https://twitter.com/aingcial/status/1086935774568697856
ffhellyeah,2,2019-01-20 17:34,0,0,เหี้ยมาก กูไม่ได้ฝึกงงานที่มึงจบมา1ปีแล้วยังมีหน้ามาจิกใช้งานกูอีก ใช้งานเงินก็ไม่ให้ มีโกงกันภายในอีก ทุเรศ สิ้นดี รรสอนภาษาชื่อดัง ถถถถถถถถถถถถถถถถถถถถถถ pic.twitter.com/fyzkankuMo,,,,1086934972160651264,https://twitter.com/ffhellyeah/status/1086934972160651264
_pppach,0,2019-01-20 17:28,0,0,@RK_X94 เธอน่ะ ทุเรศ,,@RK_X94,,1086933590070284288,https://twitter.com/_pppach/status/1086933590070284288
D_depxg,0,2019-01-20 17:28,0,1,เวลา ทุเรศ จะแทนตัวเองว่าดิ้บ,,,,1086933543626825734,https://twitter.com/D_depxg/status/1086933543626825734
hellodaniel_egg,0,2019-01-20 17:27,78,0,คำใบ้เเรกนะครับ เขาเป็นคนที่ ทุเรศ มากๆเลย555555 #rtฟอลฟรี,,,#rt,1086933299195301889,https://twitter.com/hellodaniel_egg/status/1086933299195301889
minhyunxkk,0,2019-01-20 17:23,0,0,เลิก ทุเรศ ให้ได้ก่อนเดี๋ยวให้เข้าเลย,,,,1086932292864339969,https://twitter.com/minhyunxkk/status/1086932292864339969
catchmywhale,0,2019-01-20 17:23,0,0,จนตอนนี้เกรดมาเกตก็ยังไม่ออก ทุเรศ มาก ไม่คิดถึงนศ. ที่ต้องลงทะเบียนอะ,,,,1086932218201595904,https://twitter.com/catchmywhale/status/1086932218201595904
ByMinute0412_,0,2019-01-20 17:22,0,0,ตอนแรกก็ว่าจะลดน้ำหนักๆๆ ก็ไม่ทำ จนแม่งอ้วนว่าเดิม คาดว่าใกล้60แร้ว จนมาคิดได้ตอนใส่เกงยีนส์ แน่นมาก นึกถึงตอนใส่แรกๆ พอดีอะ เอวแอบหลวมด้วย ตอนนี้ไม่ไหว เอวหนามาก เมื่อก่อนยังพอมีเว้าโค้ง ตอนนี้ไม่แล้ว หุ่นตรงมาก บอกกงๆคือรับไม่ได้ ทุเรศ ตัวเอง ปล่อยตัวสุด โอย เคียด,,,,1086931994166976512,https://twitter.com/ByMinute0412_/status/1086931994166976512
KANINxx92,0,2019-01-20 17:16,0,0,ก่อน เรียบร้อย หลัง ทุเรศ https:// twitter.com/manop7890/stat us/1086907587864350720 …,,,,1086930566065213441,https://twitter.com/KANINxx92/status/1086930566065213441
aernaungaung,0,2019-01-20 17:15,0,1,เเม่เห็นทาเล็บตีนสีชมพูละนางถามว่า เคยขัดเล็บตีนบ้างมั๊ยนี่บอกไม่เคย เเล้วนางก็พูดว่าโคตร ทุเรศ สีชมพูอมเขียวอมดำอะไรก็ไม่รู้ โหหหหนี่ลูกเอ๊งงง,,,,1086930274531725314,https://twitter.com/aernaungaung/status/1086930274531725314
seasontimednx,0,2019-01-20 17:11,0,0,ทำไมเวลาฟอลใครละมันชอบเด้ง,,,,1086929250639175680,https://twitter.com/seasontimednx/status/1086929250639175680
srwmain_,0,2019-01-20 17:06,0,0,แต่เพื่อนที่เราโคฟด้วยบอกว่า ทุเรศ 555 สรัด,,,,1086927817520992256,https://twitter.com/srwmain_/status/1086927817520992256
seasontimednx,0,2019-01-20 17:03,0,0,เร่นอะไรนิ,,,,1086927265626083334,https://twitter.com/seasontimednx/status/1086927265626083334
bubblexsg,0,2019-01-20 17:03,0,0,ทุเรศ,,,,1086927261754740736,https://twitter.com/bubblexsg/status/1086927261754740736
seasontimednx,0,2019-01-20 17:03,0,0,วันวาเลนไทน์จะแจกใจคนที่รี สุ่มวันวาเลนไทน์ 4คน คนละห้อง ยพท rt ตามทัก,,,,1086927217911709698,https://twitter.com/seasontimednx/status/1086927217911709698
seasontimednx,0,2019-01-20 17:02,0,0,มีพี่ดุ่มเป็นไอด้อวค่ะ,,,,1086926835064090624,https://twitter.com/seasontimednx/status/1086926835064090624
seasontimednx,0,2019-01-20 16:59,0,0,ผ้มเป็นตุ๊ด เพราะฉะนั้นไม่ต้องมาว่า! รู้ตัวโว้ย,,,,1086926297861742592,https://twitter.com/seasontimednx/status/1086926297861742592
mdntxl,0,2019-01-20 16:57,0,0,ทุเรศ ไอสัส,,,,1086925637758070784,https://twitter.com/mdntxl/status/1086925637758070784
G4CHA,0,2019-01-20 16:54,0,0,แบบ ทุเรศ มาก 55555555555555555555555555555555555555555 อิเวน ถามจริง ประโยชน์ของการเอากล้องไว้ตรงนั้นคือไรวะ,,,,1086925020792668165,https://twitter.com/G4CHA/status/1086925020792668165
pinliod,0,2019-01-20 16:49,0,0,เข่าบวม ทุเรศ เว่อ555,,,,1086923735473414144,https://twitter.com/pinliod/status/1086923735473414144
Time_240,2,2019-01-20 16:48,0,0,มึงมัน ทุเรศ,,,,1086923398637182976,https://twitter.com/Time_240/status/1086923398637182976
duelbusterzz,0,2019-01-20 16:41,0,0,สรุปว่าเสื้อบอลประเพณีปีนี้ที่ด่าๆมายาวๆ คหสตคือใส่สบายไม่ร้อนเหมือนปีอื่นอะ ถึงแบบมันจะ ทุเรศ ที่สุดตั้งแต่ซื้อมาก็เถอะ 5555 #จากใจคนซื้อตั้งแต่53,,,#,1086921675520630784,https://twitter.com/duelbusterzz/status/1086921675520630784
11PORNWALEE,4,2019-01-20 16:38,0,0,โคตร ทุเรศ เลย ตัวก็ดำ เสือกใส่เสื้อแดง แต่นั่นก็ยังไม่อุบาทว์เท่าสันดานและความหัวเกรียนของมึงเลยนะ กูไม่เคยมองมึงหล่อเลย บอกตรง ๆ เสร่อมาก,,,,1086920892364410880,https://twitter.com/11PORNWALEE/status/1086920892364410880
clksh_kl,3,2019-01-20 16:38,0,0,ม๊กบังจีนนี่เหมือนแข่งว่าใครจะกินได้ ทุเรศ และมูมมามกว่ากัน,,,,1086920828074131456,https://twitter.com/clksh_kl/status/1086920828074131456
__k019,2,2019-01-20 16:37,0,0,ขายของแบบนี้ อย่าขายเลยดีกว่า ทุเรศ,,,,1086920691247505408,https://twitter.com/__k019/status/1086920691247505408
lunamaleawww,0,2019-01-20 16:36,0,0,ทุเรศ จริงๆ5555,,,,1086920399214931968,https://twitter.com/lunamaleawww/status/1086920399214931968
killxczz,0,2019-01-20 16:34,1,1,ก่อน ดูเป็นคนเฟรนลี่ น่ารักดี หลัง เฮี้ย กวนตีน ทุเรศ มากๆ,,,,1086919856119672832,https://twitter.com/killxczz/status/1086919856119672832
Newx2orld,0,2019-01-20 16:25,0,0,นี่ก็คิดว่าไอ้ลุงมันต้องผ่านสังคมมานักต่อนัก แต่ทำไมมารยาทการพูดถึงได้แย่ขนาดนี้ ผีเจาะปากเน่าๆ มาพูดกับคนอื่นแบบนี่ก็ได้หรอ เหอะ ทุเรศ,,,,1086917540561936384,https://twitter.com/Newx2orld/status/1086917540561936384
seasontimednx,0,2019-01-20 16:19,0,0,พันบวกหมื่นนนนนนๆๆๆๆๆ พันบวกหมื่นน https:// twitter.com/kaikaik8069067 0/status/1086853125573566466 …,,,,1086916039500169216,https://twitter.com/seasontimednx/status/1086916039500169216
seasontimednx,0,2019-01-20 16:18,0,0,โคนัน โคนัน จอมโจรคิด โดเรม่อน ซิซุกะ โนบิตะ https:// twitter.com/kaikaik8069067 0/status/1086843999954952192 …,,,,1086915922445516800,https://twitter.com/seasontimednx/status/1086915922445516800
seasontimednx,0,2019-01-20 16:18,0,0,เด ทุ เรด เด ทุ เรด เด ทุเรด https:// twitter.com/kaikaik8069067 0/status/1086826312906375168 …,,,,1086915775921762304,https://twitter.com/seasontimednx/status/1086915775921762304
paekkyy,0,2019-01-20 16:17,0,0,ยิ่งกับพี่เบนี่ยิ่งไม่กล้า ทุเรศ ใส่ เดี๋ยวรมด,,,,1086915632736526336,https://twitter.com/paekkyy/status/1086915632736526336
paekkyy,0,2019-01-20 16:16,0,0,อันนี้มันก็เป็นแค่ส่วนเร้กๆของความ ทุเรศ ทุรังของเรา ยังเกรงใจคนอื่นอยู่จ้า;--;,,,,1086915398769889281,https://twitter.com/paekkyy/status/1086915398769889281
notfoundpp,2,2019-01-20 16:15,0,0,จิง ทุเรศ มากอ่ะพูดออกมาได้,,,,1086915225637421056,https://twitter.com/notfoundpp/status/1086915225637421056
9397Namnung,0,2019-01-20 16:13,0,0,เสี้ยมให้คนด่าทว.มันสารพัด ใครด่าทว.ก็ไปเห็นด้วยใหญ่ ถรุยย ทุเรศ แหมมม สังคมคนดีย์ ไม่บุลลี่นะคะๆ แต่ตัวเองบุลลี่คนอื่น อ่ะจ้าาา,,,,1086914571338539013,https://twitter.com/9397Namnung/status/1086914571338539013
seasontimednx,0,2019-01-20 16:12,0,0,ไม่เอิ้วไม่เข้าจัย,,,,1086914444720975872,https://twitter.com/seasontimednx/status/1086914444720975872
veruko_vkty,2,2019-01-20 16:12,0,0,อีทวิตรีล่าโคตร ทุเรศ อีเหี้ยเค้าจะเรียกเท่าไหร่ก็สิทธิ์ของเค้ามั้ยเอาผลงานเค้าไปใช้ฟรีๆเค้าก็เสียหายละอะ อีดอกทำมาเปงสร้างแอคทวิตใหม่มาแซะเค้า หื้มมมมึงอยู่ในบอออแกไนซ์นี่ป้ะ หื้มมมอิดอก,,,,1086914299610619904,https://twitter.com/veruko_vkty/status/1086914299610619904
seasontimednx,0,2019-01-20 16:11,0,0,เอิ้วววเอ๋เอออฮ่าาาาเอิ้ววววเอ๋เอ๋,,,,1086914095029211136,https://twitter.com/seasontimednx/status/1086914095029211136
diorxnaeun,0,2019-01-20 16:09,0,0,ความ ทุเรศ ไม่เข้าใครออกใคร,,,,1086913662772600837,https://twitter.com/diorxnaeun/status/1086913662772600837
meinthebadmood,0,2019-01-20 16:05,10,0,นี่คือไม่เคยสั่งของอะไรกับเขานะ แบบดราม่าอะไรไม่รู้ เเต่พูดถึงฮบแบบนั้นอ่ะ ทุเรศ #อิมิโซโป๊ะแตก,,,#,1086912521649311749,https://twitter.com/meinthebadmood/status/1086912521649311749
Meiji92,0,2019-01-20 16:01,0,0,สร้างแอคมาติดแท็ก ทั้งที่ก็อปงานเค้า ทุเรศ จัง,,,,1086911464823123969,https://twitter.com/Meiji92/status/1086911464823123969
Miku63889957,0,2019-01-20 15:58,0,0,มันไม่ ทุเรศ ​เเบบนี้,,,,1086910941080387585,https://twitter.com/Miku63889957/status/1086910941080387585
aardotatop,0,2019-01-20 15:48,0,0,แมลงสาบคือแมลงสาบ! ทุเรศ !,,,,1086908437336748033,https://twitter.com/aardotatop/status/1086908437336748033
aardotatop,2,2019-01-20 15:48,0,0,พูดจาแบบนั้นออกมาได้ไง ทุเรศ !,,,,1086908332986687489,https://twitter.com/aardotatop/status/1086908332986687489
seasontimednx,0,2019-01-20 15:44,0,0,ร้านไหน,,,,1086907420796805121,https://twitter.com/seasontimednx/status/1086907420796805121
mhxvegan,0,2019-01-20 15:42,0,0,: คุณจะเป็นคน ทุเรศ ก็ได้ ผมโอเค5555555555555 แค่อย่าถึงขั้นอึตอนคอลผมก็โอเค,,,,1086906809988698115,https://twitter.com/mhxvegan/status/1086906809988698115
seasontimednx,0,2019-01-20 15:40,0,0,เหนื่อย,,,,1086906210492702722,https://twitter.com/seasontimednx/status/1086906210492702722
tamamamute,0,2019-01-20 15:34,0,0,……เออ งานหลวงเริ่ม ทุเรศ ละ หงุดหงิด,,,,1086904744386281472,https://twitter.com/tamamamute/status/1086904744386281472
towturtle,0,2019-01-20 15:31,0,0,เกิดมากันคิ้วอยู่ไม่เกิน 5 ครั้ง กันคิ้วเพราะไปงานแต่ง งานรับปริญญาตัวเอง แล้วเราก็ทิ้งคิ้วไว้ทรงนี้ตลอดเวลา ช่วงที่กันคิ้วไปงานแต่งพี่เค้ากันซะกุดแล้วใช้เขียนเอาสรุปจบงานแต่งเราไปไหนมาไหนทั้งคิ้วกุดๆแบบไม่รู้ตัว ทุเรศ ตัวเองมากจนพี่ชายทักถึงรู้ คิ้วเราตลกป่ะวะ pic.twitter.com/e0AOb3Po5P,,,,1086904100065660929,https://twitter.com/towturtle/status/1086904100065660929
jerdjaxjk,0,2019-01-20 15:19,0,0,ทุเรศ มาก https:// twitter.com/jingjinx92/sta tus/1086900911945920513 …,,,,1086901031546449920,https://twitter.com/jerdjaxjk/status/1086901031546449920
snch_hh,0,2019-01-20 15:10,0,0,ขุดเจองานตัวเองแล้วขำอะ มีคำบรรยายทุกรูปเลย บางอันเพื่อนก็มาเติมอะไร ทุเรศ ๆใส่ เช่นอันนี้ตอนปี 57 ดีนะมันใช้ดินสอ แต่นี่ก็ไม่ลบออกอยู่ดี pic.twitter.com/hblwueRCQT,,,,1086898863003189248,https://twitter.com/snch_hh/status/1086898863003189248
KwiwYss,0,2019-01-20 15:00,0,0,ทุเรศ,,,,1086896309045325825,https://twitter.com/KwiwYss/status/1086896309045325825
aquaxxth,0,2019-01-20 14:41,0,0,ค้นพบตัวเองว่า หมดยุคจีบแบบหล่อๆแล้วว่ะ เพราะตัวจริง ทุเรศ,,,,1086891465521782784,https://twitter.com/aquaxxth/status/1086891465521782784
FAHFUCK_,0,2019-01-20 14:35,0,0,#.2 แป้งทานาคากับว่านหางจรเข้แบบน้ำมีขายในเซเว่น ถามว่าลดมั้ยก็ลดแต่พอเลิกใช้ สิวเต็มหน้าเลยช่วงนั้น ผิวดำหน้าสิว ทุเรศ มากๆ หลังจากนั้นเราเริ่มจริงจังมากขึ้น กินว่านชักมดลูก อืมมมันดีมาก สิวลดเยอะเลย บำรุงภายในด้วย แต่ปัจจุบันไม่กินเพราะหาซื้อไม่ได้5555555,,,#,1086889880574078977,https://twitter.com/FAHFUCK_/status/1086889880574078977
htuxy,0,2019-01-20 14:24,0,0,เดี๋ยวนะ... ผมไป ทุเรศ ตอนไหนวะ https:// twitter.com/yourcutexz/sta tus/1086885891916804098 …,,,,1086887154007994368,https://twitter.com/htuxy/status/1086887154007994368
n0namae,0,2019-01-20 14:14,5,17,ออร์ม ขอพี่เล่นกับเจ้าอาเธอร์หน่อยสิ ไม่ให้ ออร์มน่า นิดเดียวเอง ไม่ ออร์มอ่าาา /ทำท่าจะลงไปดีดดิ้น เออๆ ก็ได้ /ไม่อยากเห็นภาพ ทุเรศ ลูกตา เด็กดีเล่นแต่เท้าพอนะอาเธอร์ อย่าเผลอไปเลียของแสลงเข้าล่ะ เอ่อ นี่พี่นะเว้ย TmT #พี่เธอร์ร้องไห้ทำไม #Thurorm pic.twitter.com/iMT202fRzJ,,,# #Thurorm,1086884664239828992,https://twitter.com/n0namae/status/1086884664239828992
jekwpeah,2,2019-01-20 14:13,0,0,ทุเรศ ชิบหาย,,,,1086884372991553536,https://twitter.com/jekwpeah/status/1086884372991553536
guccifadia,0,2019-01-20 14:13,0,0,คน ทุเรศ ดองเดมฉันใช่ไหม มาทำเปงคิดถึง https:// twitter.com/joycaptx/statu s/1086883692620828673 …,,,,1086884337516109824,https://twitter.com/guccifadia/status/1086884337516109824
mtzaxwk,2,2019-01-20 14:11,0,0,ทุเรศ ที่สุด,,,,1086883802104815617,https://twitter.com/mtzaxwk/status/1086883802104815617
WeeM_Ariel,2,2019-01-20 14:01,0,0,ทุเรศ เกินว่ะ ปกตินี่ก็ไม่ได้ตามพรรคปชร.นะ แต่เมื่อวานดูรายการตาจอห์น วิญญู ได้ฟังความคิดความอ่านคือไปตาย อิดอก ย้อนแย้งสุดพลัง,,,,1086881510148329474,https://twitter.com/WeeM_Ariel/status/1086881510148329474
just_average_gl,0,2019-01-20 13:56,0,0,พล่ามจดหมายขอโทษมาตั้งยืดยาวแต่ก็ยังเสือกขอโทษผิดประเด็นอีก มีตรงไหนบ้างที่บอกว่าขอโทษที่คิดไปเอง เห็นแต่ขอโทษที่ถ่ายรูปมาให้เขาโดนด่า ทุเรศ น่าจะโดนฟ้องให้เข็ด,,,,1086880073792217088,https://twitter.com/just_average_gl/status/1086880073792217088
mondyrainy,2,2019-01-20 13:50,0,1,อายุน้อยกว่ากูกันทั้งนั้น อย่าสะเออะคิดว่าตัวเองฉลาดกว่า มัน ทุเรศ,,,,1086878609120194560,https://twitter.com/mondyrainy/status/1086878609120194560
yutacaptx,0,2019-01-20 13:44,1,1,หล่อ / ทุเรศ https:// twitter.com/godisethan/sta tus/1086875759984009216 …,,,,1086877180854845441,https://twitter.com/yutacaptx/status/1086877180854845441
yxllxwsbot,2,2019-01-20 13:38,0,0,เนี่ย ทุเรศ https:// twitter.com/PLEWFLAME/stat us/1086875520438984705 …,,,,1086875630556274688,https://twitter.com/yxllxwsbot/status/1086875630556274688
gamonmarble,0,2019-01-20 13:37,0,0,คนที่เคยแย่งผัวกันมากินกันเองได้เหรอ เห้ยเธอ ทุเรศ ไปป่าวทำไมไม่มากินเรา เอิ้ก,,,,1086875229899476992,https://twitter.com/gamonmarble/status/1086875229899476992
jihoonharit_99,0,2019-01-20 13:33,0,0,ถ้าผมบอกว่าใช่ ผมจะไม่ดูเป็นเด็ก ทุเรศ ในสายตาของพี่ใช่ไหมครับ,,,,1086874459527499776,https://twitter.com/jihoonharit_99/status/1086874459527499776
wk19th,0,2019-01-20 13:33,0,0,พักงานลูกลำบาก แต่ถ้าไปชนคนอื่น คนอื่นเค้ามีลูกเมีย พ่อแม่ พี่น้อง ต้องดูแลอะครับ คิดเยอะไป ก่อนจะทำไม่ดี เพราะถ้าทำแล้วก็อย่ามาให้สัมภาษณ์แบบนี้ มัน ทุเรศ https://www. facebook.com/1378091169/pos ts/10213960094021288/ …,,,,1086874341416058880,https://twitter.com/wk19th/status/1086874341416058880
JH_wkx92,0,2019-01-20 13:30,1,1,เมจเเดเนียลหล่อๆไม่มีอยู่จริง ผ้มเจอเเต่คน ทุเรศ เเบบพี่ยิม,,,,1086873655236210688,https://twitter.com/JH_wkx92/status/1086873655236210688
Itsara_Th,0,2019-01-20 13:25,5,2,ยังไม่ต้องถึง ข้าวสวยหน้าร้านหรอก แค่ข้าวสารหน้าโรงสี ราคาก็ต้องเพิ่มขึ้นแล้ว ขาวเปลือก 1 ตันได้ข้าวสารไม่ใช้1ตันแน่นอน เจอขาวลีบเหลือได้ข้าวสาร 500-600 กิโล ไหนจะค่าแรงค่าตากก่อนสี+ค่าสี+ค่ายา +ค่าถุง +ค่าจัดเก็บฯลฯ เห็นความคิดเห็น ชัชชาติ แลว ทุเรศ,,,,1086872314526892032,https://twitter.com/Itsara_Th/status/1086872314526892032
urboykerzynx,0,2019-01-20 13:17,1,0,ตอนแรกคิดว่า ทุเรศ แน่ๆ แต่พอรู้จักจริงอ่อ ทุเรศ กว่าที่คิดอีก,,,,1086870368663420928,https://twitter.com/urboykerzynx/status/1086870368663420928
_012343210,0,2019-01-20 13:14,0,0,นี่อยากเขียนนิยายออริสักเรื่องแต่ใช้ชื่อเรื่องที่เคยเป็นแฟนฟิค(ของเราเอง)มาแล้ว ไม่รู้จะ ทุเรศ ไปมั้ย แต่เราชอบชื่อนั้นมากเลยอะ มันเข้ากับพล็อตเรื่องมากๆ แล้วมันไม่จบซะทีก็อยากเอามาใช้,,,,1086869659146579968,https://twitter.com/_012343210/status/1086869659146579968
s_sandy,0,2019-01-20 13:03,0,0,เป็นการสอบ speaking ที่ ทุเรศ มากอะ ได้น้อยแน่ๆๆๆ นึกแล้วอยากกลับไปพูดใหม่! เซ็งงงงงง,,,,1086866697229819904,https://twitter.com/s_sandy/status/1086866697229819904
Sollizz_DSC,0,2019-01-20 12:59,0,0,ลายมือกูแสน ทุเรศ,,,,1086865903277338629,https://twitter.com/Sollizz_DSC/status/1086865903277338629
thzxcyj,2,2019-01-20 12:58,0,1,แค่นี้มันยัง ทุเรศ ไม่พอหรอม!!!!! pic.twitter.com/BtPxdIOGrF,,,,1086865410744451072,https://twitter.com/thzxcyj/status/1086865410744451072
jesterjungkookx,0,2019-01-20 12:54,0,0,บางทีพี่ก็ ทุเรศ ไป 5555 https:// twitter.com/askrltaehyungx /status/1086863268575031296 …,,,,1086864426282606592,https://twitter.com/jesterjungkookx/status/1086864426282606592
tangtamxyou,0,2019-01-20 12:50,0,0,ทุเรศ ขนลุก ทุเรศ ขนลุก ทุเรศ ขนลุก ทุเรศ ขนลุก ทุเรศ ขนลุก ทุเรศ ขนลุก,,,,1086863634121125888,https://twitter.com/tangtamxyou/status/1086863634121125888
jaeminglorx,2,2019-01-20 12:42,0,0,ทุเรศ อยากด่าให้ตายไปข้าง ทุเรศ,,,,1086861483558952960,https://twitter.com/jaeminglorx/status/1086861483558952960
Tamakikarinajuu,0,2019-01-20 12:40,0,0,อยู่กับอีกคนนินทาอีกคน อยู่กับอีกคนนินหาอีกคน ทุเรศ,,,,1086860994964447232,https://twitter.com/Tamakikarinajuu/status/1086860994964447232
im_Louis_,0,2019-01-20 12:31,0,0,ด้อม มิ้นคน ทุเรศ,,,,1086858794011750400,https://twitter.com/im_Louis_/status/1086858794011750400
yoursueno,0,2019-01-20 12:31,0,0,มันก็ไม่ได้เหลืองแบบ ทุเรศ นะ แต่มันดูเหลืองซีดๆสุขภาพไม่ดีอะ,,,,1086858639938224128,https://twitter.com/yoursueno/status/1086858639938224128
financezaza,0,2019-01-20 12:30,0,0,ทุเรศ https://www. facebook.com/10002018517642 5/posts/286798885336282/ …,,,,1086858515577274368,https://twitter.com/financezaza/status/1086858515577274368
seulgiisminex,0,2019-01-20 12:26,1,0,หล่อ อยากได้! ทุเรศ สุดๆ,,,,1086857584676491264,https://twitter.com/seulgiisminex/status/1086857584676491264
JackShannarong,0,2019-01-20 12:25,1,1,TrueID ไม่ผิดนะ​ เงินเรา​ เราจะจ้างใครก็ได้​ ผมมีเงินผมจะจ้างหมอให้สร้างบ้านก็ได้​ ที่ ทุเรศ ​คือคนรับงานต่างหาก​ หมอสร้างบ้านไม่เป็นหมอต้องรับงานไหมละ​ ตัวเองไม่ชอบแต่เงินมันกลิ่นแรงกว่ากลิ่นตัวโอตะไง​ พอโป๊ะแตกก็แถง่ายดี​ อ่านแล้วโคตรปลอม #โอตะเฟิร์สคลาส,,,#,1086857104978149376,https://twitter.com/JackShannarong/status/1086857104978149376
Mayeuei,0,2019-01-20 12:19,0,0,ผมเป็นท่อนอะเข้าใจปะ ทุเรศ 555555,,,,1086855639400247296,https://twitter.com/Mayeuei/status/1086855639400247296
Kitti_xv,0,2019-01-20 12:05,1,0,เห็นตัวเองเมาแล้ว ทุเรศ ชิบหาย คนบ้าอะไรไปถูโถส้วมวะสัส,,,,1086852202516238336,https://twitter.com/Kitti_xv/status/1086852202516238336
Praewpraew2546,2,2019-01-20 12:03,0,0,ยุท ทุเรศ วะยุท,,,,1086851593398448128,https://twitter.com/Praewpraew2546/status/1086851593398448128
Lovin_hae,0,2019-01-20 11:57,0,0,หลายอย่างอ่ะ ทั้งไลฟ์ทุกวัน ต้องเปิดหน้างี้ แต่เข้าใจนะถ้าแจ๊สจะห่วงสวยอะ คือเด็กมันเยอะมากก แคปตอนหน้า ทุเรศ ๆไปลงในกลุ่มละหัวเราะกันงี้ก้ไม่โอเค อิเฟซยุ๊คควรยกเลิกกฎเปิดหน้าอะ ไลฟ์ไอเดนของคิวตอนไม่ได้เปิดหน้าแล้วตลกมากกก แบบแตกต่างเลยอะ,,,,1086850230107230208,https://twitter.com/Lovin_hae/status/1086850230107230208
RMjTsKTp2clc0lI,0,2019-01-20 11:53,0,0,10yearschallenge นี่เห็นต้้งใจเลือกรูปที่ ทุเรศ ๆมาเทียบกับรูปตอนนี้ใหญ่เลยน้า ที่เห็นคือหน้าก็เหมือนเดิมแค่กล้องดีขึ้น,,,,1086849176892108800,https://twitter.com/RMjTsKTp2clc0lI/status/1086849176892108800
Jmnxz_,0,2019-01-20 11:47,0,0,เป็นคนน่ารักที่ ทุเรศ ในเวลาเดียวกัน,,,,1086847628262797312,https://twitter.com/Jmnxz_/status/1086847628262797312
mewroar,0,2019-01-20 11:47,0,0,ยิ่งรู้ความจริง ยิ่งละครเกินแม่ง จากปกติไม่ยุ่งทั้งสองฝ่ายไม่อินตั้งแต่เรื่องราชประสงค์ ไม่อยากทะเลาะ แต่พอรู้ความจริงจากคนด้านหลักจริง ด้วยตัวเองคือ เศร้า อะ มันเป็นแบบนี้นี่เอง ขอให้ประเทศหลุดจากบ่วง ทุเรศ ไวๆ แม้จะเป็นไปได้ยากมาก หรือมันมีมานานมากแล้วก็ตาม,,,,1086847614929186817,https://twitter.com/mewroar/status/1086847614929186817
taeyongbeastx,0,2019-01-20 11:37,1,1,ด่อน : โคตรเท่ โคตรหล่อ หลัง : หล่อดีแต่ ทุเรศ จัง https:// twitter.com/filadanielx/st atus/1086599433289031681 …,,,,1086845100246818817,https://twitter.com/taeyongbeastx/status/1086845100246818817
seasontimednx,0,2019-01-20 11:35,0,0,ผ้ม ทันมั้ย,,,,1086844628882534400,https://twitter.com/seasontimednx/status/1086844628882534400
lisajrx52hz,0,2019-01-20 11:33,0,0,ทุเรศ,,,,1086844044695691264,https://twitter.com/lisajrx52hz/status/1086844044695691264
Keawsawey,0,2019-01-20 11:19,0,0,ไมเกรดเฉลี่ยสะสมกู ทุเรศ จังจ้ะ,,,,1086840712023334913,https://twitter.com/Keawsawey/status/1086840712023334913
mmintxlleq,0,2019-01-20 11:19,1,0,เขาใช้แบรนด์นี้ด้วยหรอ เอารูปมาโฆษณาของตัวเองอย่างนี้ก็ได้ เอ้อ ทุเรศ pic.twitter.com/yJ7DpXL3r5,,,,1086840603642458112,https://twitter.com/mmintxlleq/status/1086840603642458112
