username,label,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
kamirockzen,0,2019-01-21 00:26,0,0,ส่วนชั้นคือ โง่ ทั้งสอง ทั้งภาษาและ critical thinking,,,,1087038748884230144,https://twitter.com/kamirockzen/status/1087038748884230144
chicchilllol,0,2019-01-21 00:26,0,0,พาตัวเองออกไปทำสิ่งที่อยากทำ ไปที่ที่อยากไปที่สามารถไปได้ ถึงก็เป็นแค่การไปนั่ง โง่ ๆ แต่ทำแล้วสบายใจ ได้เจอโลกใหม่ ก็ทำเถอะนะ,,,,1087038741871382528,https://twitter.com/chicchilllol/status/1087038741871382528
qorgiismine,0,2019-01-21 00:26,0,0,ส่งเพลงอย่ามากมายไปให้แม่งเสือกตอบกลับมาว่าด่ามันหรอว่าอย่ามากมาย โหอีควายกูให้ฟังเนื้อเพลงไม่ใช่ตีความจากชื่อ นี่กูชอบคน โง่ หรอวะเนี่ย,,,,1087038723110318082,https://twitter.com/qorgiismine/status/1087038723110318082
Flowers_23_13,0,2019-01-21 00:26,0,0,ติดแล้วค่า อ่านได้สามตอน ถถถถถถ ติดใจเลย ชอบตรง กูขอโทษกูพึ่งไฮมา อห. โคตรเรียล พวกไฮยานี่บั่บ สุดอะ นิสัยพวกรวยแต่ โง่ ดี บางคนสองถึงสามเข็ม คิดว่ามันจะมีสติไหมละ นอกจากเย็ดอย่างเดียว #ผู้ชายในทินเดอร์,,,#,1087038706496692224,https://twitter.com/Flowers_23_13/status/1087038706496692224
jughzdoyoung,0,2019-01-21 00:26,0,0,แก้ปัญหาการตื่นไปเรียนไม่ทันคือไม่ไปไง ไอ โง่,,,,1087038678231244800,https://twitter.com/jughzdoyoung/status/1087038678231244800
NKDGy,0,2019-01-21 00:26,1,1,แต่ขอบ่นหน่อยค่ะ อิกล่องต้องเลิก โง่ ได้แล้ว เยอึนกับกี้กุว่าสุดแล้วมึงควรดันได้แล้วรึป้ะ อิสัส คัมรอบนี้กุจะรอดู!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,,,,1087038635818401793,https://twitter.com/NKDGy/status/1087038635818401793
imnotyourbread,0,2019-01-21 00:25,0,0,@thatpigu เสียงหมามันร้องเอ๋งๆ!!!! ไอ้ โง่ !!!!!!!!,,@thatpigu,,1087038514494038017,https://twitter.com/imnotyourbread/status/1087038514494038017
dearmyjuly,0,2019-01-21 00:25,0,0,รางวัลคน โง่ ดีเด่นแห่งปีเลยแหละตัวชั้น,,,,1087038350953861122,https://twitter.com/dearmyjuly/status/1087038350953861122
pukky_iu,0,2019-01-21 00:25,0,0,เราคือคนปากไวนะแต่ไม่ด่าด้วยคำหยาบจะมาแนวๆจุกๆๆเบาๆๆถ้าคน โง่ ๆฟังก็จะไม่เจ็บ.,,,,1087038303071698944,https://twitter.com/pukky_iu/status/1087038303071698944
Ccyp92,0,2019-01-21 00:24,1,2,รู้ด้วยว่าเขาเอากันจริงไม่จริง? เป็นผู้หญิงเล่น? โห ทำเหมือนชีวิตเคยผ่านเลยแหะ 5555555555 เธอผิดหวังอะไรในชีวิตมาอะ ถึงมาระรานคนอื่น ชีวิตเธอน่าจะเหงานะ อยากเล่นแท็กหาซีนอ่อเธอ เธอๆ เธอน่ารักดีนะ เราว่าเธอดู โง่ ๆดีอะ ชอบ,,,,1087038220708114433,https://twitter.com/Ccyp92/status/1087038220708114433
milkmiipresent,0,2019-01-21 00:24,0,0,ไอ้ โง่ มิลค์ — อือ นี่2019แล้ว ก็ยัง โง่ อยู่ ไม่ใช่กูนะแต่เป็นมึง https:// lap78.ask.fm/igoto/45DKECPW 7B667HQMHN2IG6NM6KADDJQURX56VR5RCD43F55J2RWZGY2NFZB4SSZVL6YP6EIOAYUWOPQT3UY7C65IGTZ3JLRHXEKAPBDCBV2TQGPRDDNSSJPDQORN7QRLTSQYAGAY23IHZUUQLGNDIT3C7XOXT6E2Z6CU7ZS3TPYY2I47GRDX5XPV2BALT47GRM7YYSYZ …,,,,1087038053019987968,https://twitter.com/milkmiipresent/status/1087038053019987968
shiixbaejusalm,0,2019-01-21 00:23,0,0,ก็ โง่ ด้วยกันทั้งบ้านแหละหอ่สัส,,,,1087038036766994432,https://twitter.com/shiixbaejusalm/status/1087038036766994432
weekjrxdaehwi,0,2019-01-21 00:22,2,1,เออออยเรารู้แล้วนะว่าเจนไม่ได้เป็นคนปล่อยข่าวเรื่องเรา แล้วเราก็รู้แล้วด้วยว่าใครทำ....ก็แกไง!! ตอบมาดิว่าแกทำแบบนี้ทำไม ตอบมาดิวะ ไม่รู้ว่าแกบ้าหรือเรากันแน่ โง่ เชื่อคำโกหกได้ลงอะ จะกินยาหรอ??!!! ยาแม่งยังไม่จริงเลยอะ ก็ป่วยจิตกันไปแบบนี้แหละ แหละ แหละ แหละ!!!!! @fyeahxdaehwi pic.twitter.com/Uop8Wo3EuU,,@fyeahxdaehwi,,1087037762933469184,https://twitter.com/weekjrxdaehwi/status/1087037762933469184
seoltangnim,0,2019-01-21 00:22,5,4,เพราะเขากลัวเรา โง่ เลยหาอะไรมาให้ใช้สมองตลอดเวลา - - บิ้กฮิตเจนเนอเรชั่น แค่มีเงินมันไม่พอ ต้องมีสมองด้วย / ตอนเด็กน่าจะตั้งใจเรียน ;____;,,,,1087037717148459008,https://twitter.com/seoltangnim/status/1087037717148459008
POOKIIEsBx2,0,2019-01-21 00:22,0,0,อีตัวก่อน่ะ มันด่ามันไม่ใช่มาจิกกัดพ่กกูไลนักหนา แค่นี้ดูไม่ออกไง๊ อย่า โง่,,,,1087037689503801344,https://twitter.com/POOKIIEsBx2/status/1087037689503801344
beautynthenice,0,2019-01-21 00:22,0,0,อีพ่กประเภทว่า ยี๋ ครุศาสตร์ แต่มาเป็นติวเตอร์ห่วยๆ สอน โง่ ๆ แต่อวดภูมิคือกุอยากอ้วกอะ อีดอก กุพูดจีงๆข่ะ เวท สุดท้ายมาเรียนป.บัณฑิตเพราะอยากรับราชการ แต่สอน โง่ มาก อีควัย กุเจอมาเยอะจ่ะ เวทมากๆ,,,,1087037674794307584,https://twitter.com/beautynthenice/status/1087037674794307584
syxmaxu,0,2019-01-21 00:22,0,0,เจิ้งดูน่ารักแบบงงๆ เอ็นดูความ โง่ pic.twitter.com/mESki9DcrG,,,,1087037663419322368,https://twitter.com/syxmaxu/status/1087037663419322368
defjaebeom94,0,2019-01-21 00:22,0,0,โง่ จริง,,,,1087037662270124032,https://twitter.com/defjaebeom94/status/1087037662270124032
spicyyy_sugar,0,2019-01-21 00:22,0,0,ไม่ โง่ ....แค่แบ๊วๆใสๆเองพี่,,,,1087037644427513857,https://twitter.com/spicyyy_sugar/status/1087037644427513857
gnayeerawk,0,2019-01-21 00:22,0,0,ความ โง่ คือลบจอยออกแล้วเพิ่งโหลดกลับมาใหม่ ประวัติการอ่านหายหมด แล้วคือจำไม่ได้ไงว่าเรื่องไหนอ่านถึงไหนแล้ว,,,,1087037642976329728,https://twitter.com/gnayeerawk/status/1087037642976329728
_tangmo8,4,2019-01-21 00:22,0,0,คนในrovทำให้กูรู้สึกว่า เออบนโลกมีคน โง่ กว่ากูอีกเยอะ สบายใจ อีควาย พวกควาย,,,,1087037616246054912,https://twitter.com/_tangmo8/status/1087037616246054912
little_nungning,0,2019-01-21 00:22,0,0,ถ้ามีผัวขอผัวที่รู้จักเส้นทางเพราะว่ากู โง่ มากและกูหลงทางเก่งมากอิดอก บางทีเดินงงๆแล้วก็เจอปลายทางแต่ถามตัวเองนะ กูมาถูกได้ไง 55555,,,,1087037601490427904,https://twitter.com/little_nungning/status/1087037601490427904
VIPVIABLE,0,2019-01-21 00:22,0,1,พิ!!!!!! เดี๋ยวก่อนใจเย็นเย้นนน น้องแกล้ง โง่ เดาไม่ถูกแล้วกะได้ ขอบอสเบาลงนิดนึง เพราะใจน้องเหลวง่ายยิ่งกว่าเอาน้ำแข็งไปตากแดด ฮือ ครั้งที่แล้วเหี่ยวเป็นผักต้มอยู่2อาทิตย์ 555555555555555,,,,1087037568045051904,https://twitter.com/VIPVIABLE/status/1087037568045051904
matex92,0,2019-01-21 00:22,1,0,เป็นคนที่ โง่ เรื่องเส้นทางมาก ไปไหนจำทางไม่เคยได้ โดนเพื่อนด่าเรื่องนี้ประจำ,,,,1087037562697334785,https://twitter.com/matex92/status/1087037562697334785
M1LD_NrN,0,2019-01-21 00:21,0,0,เคยเป็นคนในใจใครบ้างป่าววะ,,,,1087037507978420224,https://twitter.com/M1LD_NrN/status/1087037507978420224
aomsubxjimin,0,2019-01-21 00:21,0,0,ไม่ต้องวางพี่ก็ตกหลุมค่ะ ไม่ใช่เพราะรักนะคะเพราะว่าพี่ โง่ เองค่ะ,,,,1087037477607489536,https://twitter.com/aomsubxjimin/status/1087037477607489536
a_fxxm,0,2019-01-21 00:21,0,0,เจ้าพวกทีเรกต้องมีความเกี่ยวข้องกับบังทันแน่ๆ และนี่ขอบอกไว้กงนี้เลยนะ ว่าจะไม่คิดเชื่อมโยง คิดปะติดปะต่อเรื่องราวแน่ๆ เพราะ โง่ ค่ะ รอรี...,,,,1087037416643260416,https://twitter.com/a_fxxm/status/1087037416643260416
porebty,0,2019-01-21 00:21,3,0,กับความสัมพันธ์คนอื่นคืออย่างเซียนอย่างกับพี่อ้อยพี่ฉอด พอมาความสัมพันธ์ตัวเองคือซื่อบื้อ- โง่ เลยทีเดียว,,,,1087037341091323906,https://twitter.com/porebty/status/1087037341091323906
sysrl0810,0,2019-01-21 00:21,0,0,โง่ อังกฤษเซม ข้อสอบเขียนพารากราฟคือคิดไม่ออก เฮ้อ,,,,1087037333298282496,https://twitter.com/sysrl0810/status/1087037333298282496
beautynthenice,0,2019-01-21 00:21,0,0,วันๆนึงโดนดูถูกเยอะมากจ้า เหมือนเป็นเรื่องปกติของชีวิตนี่ไปแล้ว อีดอก เรียนครุศาสตร์ก็ต้องโดนเหยียดเป็นพ่กโง่แบบนี้แหละค่ะ แต่คนเหยียดนี่ โง่ กว่า กุแค่ไม่อยากพูดเยอะ,,,,1087037291011305472,https://twitter.com/beautynthenice/status/1087037291011305472
bnaryy,0,2019-01-21 00:20,0,0,อยากมีเวลานอน โง่ ๆบ้าง,,,,1087037118487060480,https://twitter.com/bnaryy/status/1087037118487060480
zjiminluv,0,2019-01-21 00:19,0,0,พี่ โง่ ทุกภาษาเลย..... ภาษาอังกิดก็สเน้กๆฟิชๆมาก,,,,1087036978321707008,https://twitter.com/zjiminluv/status/1087036978321707008
pangvts,0,2019-01-21 00:19,0,0,เกิดมาเสียชาติเกิดชิบหาย ดันแพ้อะไร โง่ ๆ แบบแพ้ฝุ่น แพ้ขนแมวงี้ เล็กชิบหายดันไปแพ้ ละที่แย่สุดคือแพ้อากาศ คือกูมองไม่เห็นมันด้วยซ้ำแต่กูก็แพ้มันอะ แม่ง โคตรเสียฟอร์มเลยสัส ไม่เท่เลย,,,,1087036954644905984,https://twitter.com/pangvts/status/1087036954644905984
pmoominn,0,2019-01-21 00:19,0,0,ผม โง่ พอแล้วกับการรักคนอย่างคุณ — โห จุก https:// lap78.ask.fm/igoto/45DKECPW 7B667HQMHN2IG6NMZ6DC7PIVSD3OVGFDKHV2XYNMYIYNC6KOFJEMYQJ3L6Y76HQCINRH6FIN5U36Y3N7NLRP5BJDRYDB3ACPA5OSKKOPAWFDIEXDQPQ65U3XQOW24CSL5HLGBBEKL6JQKXDQW3MGZ7FCYLMVP73FQSS36M63AFPHVAOEVEDIZQPAQEQIIEKBXBIMVF2DIR6Q==== …,,,,1087036836856369153,https://twitter.com/pmoominn/status/1087036836856369153
mildchtkx,0,2019-01-21 00:19,0,0,โง่,,,,1087036819252727808,https://twitter.com/mildchtkx/status/1087036819252727808
byebyyeb,0,2019-01-21 00:19,0,0,อยากเป็นแมวอ้วนนอน โง่ ๆในบ้านของคนรวย,,,,1087036803909971969,https://twitter.com/byebyyeb/status/1087036803909971969
topaz17B,0,2019-01-21 00:18,0,0,แอคนั้นที่เสี้ยมคือแฟนคลับวงไหน ไปดูดีๆ ก่อนอานนท์ โปรดอย่า โง่ // พิเหนื่อยจะไฟต์,,,,1087036688168247296,https://twitter.com/topaz17B/status/1087036688168247296
jeonearn97,0,2019-01-21 00:18,0,0,นุอยากซื้อมาอ่านเเต่เเบบ โง่ อิ้ง,,,,1087036660607406080,https://twitter.com/jeonearn97/status/1087036660607406080
Palmarine128,0,2019-01-21 00:17,0,0,ระวังเด้ออออออออ เข็มข่งเข็มขัดใส่ด้วยเด้ออออ หล่งไหล่ระวังด้วยยยยยยย ได้ไม่คุ้มเสียเด้อคุณพรี่~,,,,1087036400879439873,https://twitter.com/Palmarine128/status/1087036400879439873
bpsttych,4,2019-01-21 00:17,1,2,อิเหี้ยนั่นก็ โง่ ชิปหาย สักแต่จะด่าเนอะ ไม่ชอบวงผู้กูถูกป่ะ เออแล้วแต่เหอะ ส้นตีนมาก,,,,1087036353462775808,https://twitter.com/bpsttych/status/1087036353462775808
minttrin,0,2019-01-21 00:17,6,0,ไม่ โง่ แต่ไม่ฉลาดตอบ ฉันชอบประโยคนี้,,,,1087036317383290880,https://twitter.com/minttrin/status/1087036317383290880
nakkyty,0,2019-01-21 00:17,0,0,กูยิ่ง โง่ ๆอยู่โอ้ยยยยยไม่สอนให้ทำเองก็งงสิคะครู!!!!!!! เดี๋ยวอังคารค่อยไปถามโอ้ยย pic.twitter.com/jjqPUYLOuE,,,,1087036285775097856,https://twitter.com/nakkyty/status/1087036285775097856
ipeachyiii__,4,2019-01-21 00:16,0,0,อ่านแว้บแรกก็ดูออกแล้วว่า โง่,,,,1087036233753059328,https://twitter.com/ipeachyiii__/status/1087036233753059328
mikrofonnnnnn,0,2019-01-21 00:16,0,0,อยากได้แต่แปลอิ้งไม่ออก น้อง โง่ https:// twitter.com/armyland_th/st atus/1087033492217548800 …,,,,1087036215864348672,https://twitter.com/mikrofonnnnnn/status/1087036215864348672
1935hrs,0,2019-01-21 00:16,0,0,สรุปโดนพ่อด่าว่า โง่ จบ https:// twitter.com/1935hrs/status /1086956589137809408 …,,,,1087036167726354432,https://twitter.com/1935hrs/status/1087036167726354432
FallForBam,0,2019-01-21 00:15,0,0,ปกติเห็นแต่อกซ โง่ วันนี้เห็นวันซ์โง่ คิกๆ วงไหนไม่มีแฟนคลับ โง่ คือวงนั้นไม่มีแฟนคลับจ้า,,,,1087035813387370496,https://twitter.com/FallForBam/status/1087035813387370496
wdFfhud0zHy1hcW,0,2019-01-21 00:14,0,0,บางทีคำถามที่ยากที่สุดอาจจะเป็น ตู่กับป้อม ใคร โง่ กว่ากัน,,,,1087035661624852480,https://twitter.com/wdFfhud0zHy1hcW/status/1087035661624852480
_chpnn,0,2019-01-21 00:14,0,0,ก็คือวันนี้เอพลัสทุกคนหวีดกันหนักมาก,,,,1087035637767630848,https://twitter.com/_chpnn/status/1087035637767630848
rrestp,0,2019-01-21 00:14,4,2,มันเป็นปมจริงๆนะเว้ย เรื่องโดนนอกใจเนี่ย ถึงตอนนี้มันดีมากๆ ก็ตามเหอะ เราอาจจะเป็นอี โง่ อยู่ก็ได้ ใครจะรู้วะ,,,,1087035552140976128,https://twitter.com/rrestp/status/1087035552140976128
TangSiriya,0,2019-01-21 00:14,0,0,กูท้อได้ป่ะ กูเหนื่อยกูท้อไม่ไหวละ,,,,1087035526140506113,https://twitter.com/TangSiriya/status/1087035526140506113
omscw,0,2019-01-21 00:13,66,7,รีวิวเล่นบอร์ดเกมส์ครั้งแรก ไม่เคยรู้สึก โง่ ขนาดนี้มาก่อนในชีวิตเลยค่ะ ท้อแท้ อาจจะเล่นเป็นปีหน้า pic.twitter.com/lihLgg2llc,,,,1087035480598708225,https://twitter.com/omscw/status/1087035480598708225
kondeejiji,0,2019-01-21 00:13,0,0,โอ้ยรีล่าพาหวั่นใจมาก กลัวอ่ะจะฝึกงานละแต่ยัง โง่ ๆอยู่เลย,,,,1087035477234864128,https://twitter.com/kondeejiji/status/1087035477234864128
gollyqosh,0,2019-01-21 00:13,0,0,วันนี้อะพอได้คุยกับหลายๆคนแล้วรู้สึกดีขึ้นมากๆๆๆๆ นั่นดิ จะแคร์อะไรกับคนกลุ่มเดียววะ อี โง่ จ๊าดง่าว ควายสะตวง,,,,1087035457219645440,https://twitter.com/gollyqosh/status/1087035457219645440
nanattnatto,4,2019-01-21 00:13,0,0,ปกติจะไม่ด่าใครว่า โง่ เลยนะ แต่นี่แบบ โง่อะ,,,,1087035431328215040,https://twitter.com/nanattnatto/status/1087035431328215040
lz_gk,0,2019-01-21 00:13,0,0,แกล้ง โง่ เหนื่อยแล้วนะ,,,,1087035407206735873,https://twitter.com/lz_gk/status/1087035407206735873
ponyyyy_pnwmh,4,2019-01-21 00:13,0,0,ถาม โง่ ๆมาก,,,,1087035389645189120,https://twitter.com/ponyyyy_pnwmh/status/1087035389645189120
TangSiriya,0,2019-01-21 00:13,0,0,สู้ๆนะตัวกู ผ่านพ้นคืนนี้ไปด้วยกัน,,,,1087035280169742337,https://twitter.com/TangSiriya/status/1087035280169742337
xiaojunfistx,0,2019-01-21 00:12,0,0,เธอคือเจ้า โง่ เฉลยมา,,,,1087035180924121089,https://twitter.com/xiaojunfistx/status/1087035180924121089
Byulla7,4,2019-01-21 00:12,0,0,พี่มินมัน โง่,,,,1087035100989030400,https://twitter.com/Byulla7/status/1087035100989030400
fonhae,0,2019-01-21 00:12,0,0,ไอเลิ้บยูที่สุดนี่คือเรื่องจริงที่สุดแล้วแหงะ @donghae861015,,@donghae861015,,1087035071704395776,https://twitter.com/fonhae/status/1087035071704395776
Kinner_kn,0,2019-01-21 00:11,0,1,ไม่เคยเกลียดตัวเองที่ โง่ ภาษามากเท่าวันนี้เลย,,,,1087034982437027840,https://twitter.com/Kinner_kn/status/1087034982437027840
isorafunnoi,0,2019-01-21 00:11,0,0,หิวข้าวโว๊ย,,,,1087034905807048709,https://twitter.com/isorafunnoi/status/1087034905807048709
filiberwithyerm,0,2019-01-21 00:11,0,0,#รีวิวNetflix80บาท #หารnetflix @RyuStore2 หารเป็นเดือนที่สามแร้วจ้าา ตอบไวทั่กๆเลย มีปัญหาก็เคลมให้อย่างรวดเร็ว ยอดเยี่ยมไปหารกันซะ pic.twitter.com/IX09ahzaTn,,@RyuStore2,# #,1087034807500996608,https://twitter.com/filiberwithyerm/status/1087034807500996608
fonhae,0,2019-01-21 00:10,0,0,ตื่นเต้นอ่ะ แบบแงหม่าม๊า,,,,1087034699061415937,https://twitter.com/fonhae/status/1087034699061415937
0627_Namfah,0,2019-01-21 00:10,0,0,เหงาอย่างเดียวไม่พอ ต้อง โง่ ด้วย คิดจะไปก็ไป จองตั๋วรถเลย จองเสร็จค่อยทักไปบอก เดียวไปหานะ 555555555555555,,,,1087034666584928256,https://twitter.com/0627_Namfah/status/1087034666584928256
Gonefar6,0,2019-01-21 00:10,4,0,แบรนดิ้งอกซมัน โง่ ก็เกิดจากคนไม่กี่คนทำตัวโง่ให้เขาด่าเนอะ แต่ไม่กี่คนตรงนั้นเป็นเสเลป มันก็เลย...,,,,1087034658049552384,https://twitter.com/Gonefar6/status/1087034658049552384
bpsttych,0,2019-01-21 00:10,2,0,อินี่ทวิตล่อตีนก็คือลอยนวลไปแร้วอิดอก ส่วนอินกกับกัซก็คือสนามอารมณ์ไปแร้ว อิสัดเวทมาก ไม่รู้เรื่องห่าไรสักเรื่องแตกผิดมันทุกเรื่อง ไปตามวงของตัวเองเหอะไม่ต้องมาสาระแนกับวงคนอื่น ไม่ได้รู้จริงไม่ได้ตามจริงก็ไม่ต้องสะเหล่อเอามาพูด มันไม่ได้เฟียซ มันดู โง่ ไปพัก,,,,1087034645017812992,https://twitter.com/bpsttych/status/1087034645017812992
Pang_xyz,0,2019-01-21 00:10,0,0,คน โง่ ที่จะยอม โง่,,,,1087034620917383170,https://twitter.com/Pang_xyz/status/1087034620917383170
Rchkkptch,0,2019-01-21 00:10,0,0,คนมาติ่งทีหลังแบบกูคือเวทมาก ไม่ได้ไปร่วมด่าอะไรกับใครเค้าเลย ดราม่าแต่ก่อนก็ไม่ได้ไปตามรับรู้ด้วย คือมาติ่งแล้วก็ชอบไปหมดทุกวง ฟังแทบทุกเพลง ต้องมาอยู่ร่วมกับคำว่าด้อม ปสด ด้อม โง่ /เปนลม,,,,1087034584527601665,https://twitter.com/Rchkkptch/status/1087034584527601665
panda__0911,0,2019-01-21 00:10,0,0,อยากให้แต่งเรือหลัก อยากให้แต่งเรือหลัก อยากให้แต่งเรือหลัก อยากให้แต่งเรือหลัก อยากให้แต่งเรือหลัก ที่เค้าแต่งก็เรือหลักเค้าไง อยากอ่านเรือหลักของเธอก็ไปอ่านไรท์เรือเธอดิ ไม่อยากด่านะแต่อย่าโชว์ โง่ ได้ปะ มารยาทโรงเรียนไม่เคยสอนคำนี้หรอ หรือมันทะลุออกจากสมองไปแล้ว,,,,1087034550570516480,https://twitter.com/panda__0911/status/1087034550570516480
Minfany9,4,2019-01-21 00:10,0,0,โง่ จิง,,,,1087034544631369729,https://twitter.com/Minfany9/status/1087034544631369729
cytwxxk_,0,2019-01-21 00:09,1,0,@chanyeolglorx โง่ เหมือนตู่ https:// twitter.com/kabupuxzsg/sta tus/1086536859964997632 …,,@chanyeolglorx,,1087034485156114433,https://twitter.com/cytwxxk_/status/1087034485156114433
pwjintxuch,0,2019-01-21 00:09,0,0,เลิก โง่ ได้แล้วอินทัช,,,,1087034451261943808,https://twitter.com/pwjintxuch/status/1087034451261943808
ch0iza,0,2019-01-21 00:09,0,0,อยากด่าว่า โง่ แต่สงสารเพื่อน,,,,1087034398887751681,https://twitter.com/ch0iza/status/1087034398887751681
_smileycloud,0,2019-01-21 00:09,0,3,มีช่วงนึงที่ติดนิยายแนวจีนโบราณหนักมาก ก็อ่านไปจนมาเจอเรื่องนี้ เป็นนิยายแปลที่อ่านแล้วติดจนต้องไปหาอ่านแปลอิงต่อเองเพราะทนรอแปลไทยไม่ไหว เนื้อเรื่องดี นายเอกฉลาด พระเอกไม่ โง่ อวยค่ะ! DD:แปลไทย (ยังไม่จบ) แปลอิง (จบแล้ว) http:// snowycodex.com/translations/n ovels/tpcfc/ … #แนะนำนิยายวาย #_smileycloudรีวิว pic.twitter.com/31uuUnUUMf,,,# #_smileycloud,1087034394278211585,https://twitter.com/_smileycloud/status/1087034394278211585
NNForBamBam1,0,2019-01-21 00:09,0,0,ตัวอย่างคน โง่ อาณาจักร k pop ไม่ได้มีแค่ดิจิตอลนะรู้ยัง มาไล่ไปตายนี้เกินไปป่ะ เป็นเหี้ยอะไรมากไหมแอคนี้มันด่าวงเธอ เธอควรด่ามันไม่ใช่มาแซะวงชั้น ค่ะ ค.ว.ย ด้วยใช้บ้างสมองนะ,,,,1087034386019565569,https://twitter.com/NNForBamBam1/status/1087034386019565569
kxxjuxe,0,2019-01-21 00:09,0,0,นี่รออะไรอยู่หว่า555 เบื่อตัวเองที่ โง่ มากเลนอะ,,,,1087034281849872384,https://twitter.com/kxxjuxe/status/1087034281849872384
defosw25,0,2019-01-21 00:08,0,0,จะซื้อแบบอังกฤษมาก็อ่านไม่ออกจ้า แทบจะโดนเฉ่งออกจากอีพีแล้ว โง่ เกิน,,,,1087034191257038848,https://twitter.com/defosw25/status/1087034191257038848
lluvchoc,0,2019-01-21 00:08,0,0,พยายามกวนตีนกลบเกลื่อนความ โง่ ค่ะ55555,,,,1087034184374218752,https://twitter.com/lluvchoc/status/1087034184374218752
iKun_wd,0,2019-01-21 00:08,0,0,"ขอยาดเหยียดคนร่วมชาติ 'บางจำพวก'ได้มั้ย คน โง่ ไม่น่ารังเกียจเลยนะ ถ้าบอมรับตัวเอง ทุกคนมันก็มีเรื่อง โง่ ๆทั้งนั้น แต่มึงต้องรู้ตัวและยอมรับไง นี่อวดฉลาดทั้งๆที่ความคิดมึงมันดักดาน นี่ไปชี้แจงให้อ่านฟรีๆ แม่งก็ตอบมาเป็นประโยคควายๆ มึงไปทำเองสิ มึงไม่พอใจ มึงออกไปจากประเทศสิ""",,,,1087034107970777088,https://twitter.com/iKun_wd/status/1087034107970777088
pxxnyv,0,2019-01-21 00:08,0,0,"อกซ = โง่ , สนามอารมณ์",,,,1087034069261574144,https://twitter.com/pxxnyv/status/1087034069261574144
aewaewww,0,2019-01-21 00:08,39,18,ด่าแต่อินกโงว่าโดนปั่นง่าย กุเห็นมึงโดนปั่นแล้วก็ โง่ เหมือนกันนั่นแหละ 55555555555555555555555555555,,,,1087034062345101312,https://twitter.com/aewaewww/status/1087034062345101312
lluvchoc,0,2019-01-21 00:08,0,1,เป็นบ้าค่ะ555555555 วิจารณ์ไม่ได้เรยย,,,,1087034022381813760,https://twitter.com/lluvchoc/status/1087034022381813760
Fomione,0,2019-01-21 00:08,0,0,เคยมีความเชื่ออะไร โง่ ๆ มั้ย นี่เชื่อว่าถ้าหิวตอนดึกๆ แปลว่าเปตรมาสิงร่าง โตขึ้นมาหน่อยจึงค่อยเปลี่ยนความเชื่อว่าแท้จริงแล้วคือปอบต่างหากที่มาสิง,,,,1087034020813168641,https://twitter.com/Fomione/status/1087034020813168641
BabyBZLH,0,2019-01-21 00:07,0,0,มันน่าแปลกที่ฉันตกหลุมรักคุณซ้ำๆ แม้ว่าใจฉันมันจะเจ็บซ้ำๆเหมือนกันก็ตาม,,,,1087033886192787456,https://twitter.com/BabyBZLH/status/1087033886192787456
adaptjrxtaeyong,0,2019-01-21 00:07,0,0,คุณอาจจะมองว่าดราดู โง่ ใช่คุณดูถูกแล้ว,,,,1087033865040871425,https://twitter.com/adaptjrxtaeyong/status/1087033865040871425
byunbbaeky,0,2019-01-21 00:07,0,0,imy,,,,1087033770807414785,https://twitter.com/byunbbaeky/status/1087033770807414785
AoyPachara,4,2019-01-21 00:06,0,0,คิดอะไร โง่ ๆ มันเลยไปได้แค่นี้ไง ไร้สาระ เอาเวลามาตรวจเหี้ยอะไรไม่เป็นเรื่อง พูดจริงๆพวกกูยังดูดีกว่าพวกมึงอีกเหอะเวลาต้องทำจริงๆอะ,,,,1087033751593340928,https://twitter.com/AoyPachara/status/1087033751593340928
Tor_Kitty_Cat,0,2019-01-21 00:06,0,0,จะอายุเท่าไหร่ เราก็ยัง โง่ กับความรัก https:// twitter.com/zugutttt/statu s/1086202763971723264 …,,,,1087033640855322624,https://twitter.com/Tor_Kitty_Cat/status/1087033640855322624
sirirojp,0,2019-01-21 00:06,0,0,หาเรื่อง(คุย): EP.6 เด็กรุ่นใหม่มันไม่ โง่ นะเฟ้ย!! (Full) https://www. youtube.com/watch?v=MeqBEq nvCSI&feature=share …,,,,1087033558118617089,https://twitter.com/sirirojp/status/1087033558118617089
yungi_ismyheart,0,2019-01-21 00:05,0,0,หรือกูจะเอาเดอะโน้ตดีวะ แล้วมานั่งเปิดดิกแปลทีละคำ ความ โง่ ไม่เคยปรานีคนอย่างกูเลยจริงๆ,,,,1087033437771292672,https://twitter.com/yungi_ismyheart/status/1087033437771292672
Mollolina,0,2019-01-21 00:05,12,1,อีนกเเต่นิก้หมาหัวเน่าจะตายเเร้วค้ เเต่กุก้ไม่เคยคิดว่ามัน โง่ สุดน้ กุเห็นสันดานติ่งเกาหีกะเหมิอนกันหมด เเต่อย่างน้อยๆก้ไมไดมีคัยเสิ้ดชื่อทุกวัน จบป้ะ,,,,1087033392019824640,https://twitter.com/Mollolina/status/1087033392019824640
Pre_kangdaniel,0,2019-01-21 00:05,3,0,โง่ หรอ perfectionist คือคนคลั่งความสมบูรณ์แบบไม่ได้บอกว่าตัวเองเพอร์เฟคจ้าาา https:// twitter.com/pre_kangdaniel /status/1087032689134325760 …,,,,1087033366421983232,https://twitter.com/Pre_kangdaniel/status/1087033366421983232
