username,label,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
INmakpA,0,2019-01-06 19:22,0,0,มีเรื่องจา สารรูป ทิจีงนุเรียลปี1 -w- https:// twitter.com/Sanzdxx/status /1081888283590680576 …,,,,1081888801612488706,https://twitter.com/INmakpA/status/1081888801612488706
Jungkool1,0,2019-01-06 17:14,1,2,ถ้าคุณฉลาดก็ควรเลิกติ่งแบล็กพิ้งค่ะ เอาเวลามาแซะด้อมอื่น ไปดู สารรูป ด้อมตัวเองดีกว่ามั้ย อีกหน่อยคงได้ผัวทั้งวงอ่ะ,,,,1081856595452035078,https://twitter.com/Jungkool1/status/1081856595452035078
urcutextunasays,0,2019-01-06 16:33,0,0,เอ๊ะ ชื่อเค้าจะยาวกว่าอนาคตพี่ได้ไง เพราะพี่กามั่วบ่อยใช่ไม๊ สารรูป มา / ตอนนี้เค้าเล่นเกมและก็ตอบเมนค้าบ,,,,1081846112229548032,https://twitter.com/urcutextunasays/status/1081846112229548032
SBH_Kanine,0,2019-01-06 12:16,0,0,"(+) ชักมือที่ชนหมัดค้างกับคุณเรเยสกลับมาแล้วปิดนิตย สาร ที่ไม่ได้อ่านวางไว้บนโต๊ะข้างๆ ทำเหมือนกับว่าไม่มีอะไรเกิดขึ้น 'ล้างออก... แล้วจะล้างยังไงวะเนี่ย' มอง สาร รูป ตัวเองภายใต้ผ้าคลุมกันเปื้อน สูทลำลองถอดออกได้ แต่เสื้อยืดที่สวมอยู่คงจะเปียกเผลอๆ จะเปื้อน.. อืม คงต้องยืมชุดแล้ว""",,,,1081781589187616768,https://twitter.com/SBH_Kanine/status/1081781589187616768
Pinky_primerose,0,2019-01-06 11:01,0,0,ตอนไปรบมีคนนึงบอกประมาณว่า ตัวข้ายอมพลีชีพได้ แต่หากใครรอด ยกลูกสาวให้ อยากให้ตบแต่งกับลูกสาว ไม่อยากให้นางอยู่คนเดียวงี้ แล้วมีทหารคนนึงตะโกนมาว่า สารรูป อย่างท่าน มีลูกสาวก็คงไม่แตกต่างกัน ข้ายอมเสี่ยงตายรบต่อดีกว่าคือแบบทั้งขำทั้งสงสารอ่ะ 55555,,,,1081762661056970753,https://twitter.com/Pinky_primerose/status/1081762661056970753
2526Omamp,0,2019-01-06 08:40,0,0,"เท่านี้รึ สั่งจำคุก15 วัน ปรับ 5,000 บาท ถ้าเป็นรัฐบาลมี่นะ มี่สั่งจำคุก 3 ปี ปรับ 200,000 บาท ยึดใบอนุญาตขับขี่ 3 ปี ถือว่าคนพวกนี้ สาร รูป การแสดงออก ไม่ได้บางบอกถึงวุฒิภาวะ ตำแหน่งขนาดนี้ อายุขนาดนี้ ยังไม่สามารถควบคุมอารมณ์ได้ ไฮโซแต่เปลือก... https://www. youtube.com/watch?v=ZiJGJs WKVSM&feature=share …",,,,1081727164934836224,https://twitter.com/2526Omamp/status/1081727164934836224
parkwink_DK,0,2019-01-05 19:38,0,0,55555555555 นึกว่าเป็นอยู่คนเดียว ขอ สารรูป ว่าปิดปีใหม่ไม่ได้แกะเลย //ขอวนกลับไปเต้นเบิร์นอิทอัพ https:// twitter.com/doublebiskiizp /status/1081465553124974592 …,,,,1081530328659849216,https://twitter.com/parkwink_DK/status/1081530328659849216
2Kshipper_,0,2019-01-05 19:08,0,0,5555พี่จะรำคาญอะไร รึว่าแท้จิงแล้วเทอคือแม่ตะงู!!!! สาร รูป มา!!¡!!!,,,,1081522766174539777,https://twitter.com/2Kshipper_/status/1081522766174539777
____jmangel____,4,2019-01-05 18:37,3,1,ดู สารรูป ตัวเองซะก่อนจะเสนอหน้ามาจีบชั้น pic.twitter.com/3yNwfssdVk,,,,1081515072063598593,https://twitter.com/____jmangel____/status/1081515072063598593
JSaart,0,2019-01-05 13:43,11,40,แง่มๆ สารรูป ว่าเมื่อกี้เผลอซื้อน้ำอัดลมมากิน โดเนทเป็นค่าผิดสัญญาครับ ลุงขอโต๊ดด ปล.ขอโทษร้อยเดียวนะอีกร้อยนึงเป็นค่าตอบแทนความหลัวของหนู นานๆจะมีรูปแบบนี้ที #PickPéUp #PupeBNK48 #BNK48 pic.twitter.com/vwHHIrpPrE,,,#PickP #PupeBNK48 #BNK48,1081441103927099392,https://twitter.com/JSaart/status/1081441103927099392
missbtoey,0,2019-01-05 09:27,0,0,และอยากบอกให้คุณรู้ไว้ด้วย ถ้าคุณจะเข้ามาส่องและเสือกทวิตเรา คุณมันห่วยแตก และโง่ที่สุด และเราสมเพชคุณเหลือเกิน ที่ดูถูกคนอื่น แต่ไม่มอง สารรูป ตัวเอง,,,,1081376524589137920,https://twitter.com/missbtoey/status/1081376524589137920
Ocl51F3h5kgUd1C,4,2019-01-05 08:28,0,0,ทักว่ากูอ้วน ไม่ดู สารรูป มึงเลยเนาะ อีเวร,,,,1081361693689622530,https://twitter.com/Ocl51F3h5kgUd1C/status/1081361693689622530
fluffytae_V,0,2019-01-05 00:56,11,0,สารรูป สลิธีรินแต่นิสัยฮัฟเฟิลพัฟอ่ะนะอ้วน,,,,1081247972845748224,https://twitter.com/fluffytae_V/status/1081247972845748224
KillerPress,4,2019-01-04 20:18,1,3,ไอ้ขี้คร่อก ดู สารรูป ประเทศไทยยามนี้สิไอ้ควาย ใครร่ำรวยมั่งคั่ง https:// twitter.com/MatichonOnline /status/1081158978443202560 …,,,,1081178140536332288,https://twitter.com/KillerPress/status/1081178140536332288
skyveekk__,4,2019-01-04 19:20,0,0,ถามจริง คิดว่าสวยมากป่ะถึงมั่นขนาดนี้ได้ .มอง สารรูป มึง,,,,1081163446576590848,https://twitter.com/skyveekk__/status/1081163446576590848
johnnyxsoybad,0,2019-01-04 18:23,0,0,เห็นเสื้อสีเขียวสวย​ ก็หยิบมา​ ลืมดู สารรูป หน้าตัวเอง​ ให้ตาย,,,,1081149027855392768,https://twitter.com/johnnyxsoybad/status/1081149027855392768
turtlesther,0,2019-01-04 16:52,0,0,มันต้องมีสักคนอ่ะที่คิดแบบกู คือแบบ มึงเคยไปชอบใครปะละ ละก็ไปถามคนนู้นคนนี้ว่าคนนี้เป็นไงบ้าง นิสัยเป็นไง เป็นคนแบบไหนหรอ พอเพื่อนบอกกูแบบ ละอิคนที่กูชอบอ่ะ แม่งแบบโปรไฟล์ดีชิบหายไงอิสัส พอกูย้อนกลับมาดูตัวเองมันแบบ นี่กูกล้าไปชอบเค้าได้ไงวะ ดู สารรูป ตัวเองด้วยอิเหี้ยยยยยยยยยยยยยย,,,,1081126315745366016,https://twitter.com/turtlesther/status/1081126315745366016
DNxCHASM,0,2019-01-04 15:27,0,0,อ้าว เต้นสองเพลง ไอ้ฟาย ไม่ดู สารรูป เข่ากูเลย,,,,1081104928284655616,https://twitter.com/DNxCHASM/status/1081104928284655616
shindong_donggg,0,2019-01-04 15:05,0,2,ตัวมันเองคงมีปมอะไรนะเราว่า ไม่ชอบก็ไม่ต้องติดตามไม่ต้องสนใจแค่นี้ง่ายๆทำไมไม่ทำ ถ้ามันบูลลี่ก็แปลว่ามันต้องสนใจพี่อยู่มีปัญญาทำได้เเค่ตัดต่อ รูป ตัวมันเอง สาร รูป คงน่าเกียจมาก แต่ที่น่าเกียจกว่าคือจิตใจ,,,,1081099355367436288,https://twitter.com/shindong_donggg/status/1081099355367436288
NC31Aug,0,2019-01-04 09:57,0,0,ถ้าเป็นตากล้องจะตอบว่า ไม่เป็นไรครับ แต่น้องควรขายมือถือไปซื้อกระจกเงานะจ๊ะ โถ!!! #สารรูป #เอ็นดู นี่ตอนพี่ถ่ายพี่ยังสงสัยว่า เดี๋ยวนี้เขาขายโอ่งกันใน ebay… https://www. instagram.com/p/BsMlmxmFOiiX F4Jzxo5Zu-BvlvMIVwNcF3RuYo0/?utm_source=ig_twitter_share&igshid=16vh7s1u3hrph …,,,# #,1081021693219418112,https://twitter.com/NC31Aug/status/1081021693219418112
gimmejaeminx,0,2019-01-03 21:47,4,0,งั้น สารรูป เลยว่ารักอวตารเพื่อนจนจะบ้า,,,,1080837938185875456,https://twitter.com/gimmejaeminx/status/1080837938185875456
AmazingMymom,0,2019-01-03 20:03,0,0,สารรูป เลยว่ายังคะ555555 เอาเงินไปเปย์ โฟโต้บุ๊ค มาร์คกัน หมด เลยต้องใช้อันเก่าไปก่อน ดีที่ยังพอไหว อิอิ,,,,1080811840773320704,https://twitter.com/AmazingMymom/status/1080811840773320704
feeling44698204,0,2019-01-03 18:57,1,1,จุกนะกับคำว่า “ดู สารรูป ตัวเองด้วย” #ความรู้สึก #ความรู้สึกที่ไม่เคยรู้สึก #ความรู้สึกของวันนี้ #feeling,,,# # # #feeling,1080795401811243008,https://twitter.com/feeling44698204/status/1080795401811243008
PheungMa,0,2019-01-03 17:23,0,0,ชีวิตที่ต้องมาสู้รบกับคนแก่หลงตัวเองแม่งเหนื่อยเกิน มึงแค่เป็นพ่อกูแล้ววววว ส่องกระจกดู สารรูป ตัวเองด้วยอีเหี้ย!!!!,,,,1080771553397075974,https://twitter.com/PheungMa/status/1080771553397075974
itsmebaekho,0,2019-01-03 17:12,0,0,แต่แล้วฮ้าบก้อเลือกที่ตะ สารรูป,,,,1080768778567221250,https://twitter.com/itsmebaekho/status/1080768778567221250
SweetLeeKnow,0,2019-01-03 16:57,0,0,สารรูป มาว่าก่อนหน้านี้ชิปคู่ไหนแล้วทำไมถึงทำให้มาชิปคู่ชานโนได้คะ //ถือไมค์สัมภาษณ์,,,,1080765206689542144,https://twitter.com/SweetLeeKnow/status/1080765206689542144
chibitare,0,2019-01-03 15:56,0,0,"อุ๊บ... เพราะเอาแต่ดื่มอย่างเดียว แทบไม่มีอะไรตกถึงท้องนอกจากเหล้า เลยเมาง่ายกว่าปกติ อาการคลื่นเหียนตามมาพร้อมกับโลกหมุน โจกิทิ้งตัวลงกับระเบียง ป่ายมือเกาะเสาก่อนจะอาเจียนออกมาอย่างสิ้นท่า ระยำ..."" ดาบจากรัฐบาลครางต่ำในลำคอ สมเพช สาร รูป ตัวเองก่อนจะอาเจียนอีกระลอก""",,,,1080749679510319105,https://twitter.com/chibitare/status/1080749679510319105
2Kshipper_,0,2019-01-03 15:47,0,0,ทุเคขอ สารรูป อีกครั้ง ยังไม่ได้ทำสคสปีใหม่เลยจ้าาาาาแงงงงงงงงว,,,,1080747583524417536,https://twitter.com/2Kshipper_/status/1080747583524417536
renjunfibox,0,2019-01-03 14:07,0,0,ไอจังเป็นใคร บอทเจนนี่ไหน สารรูป มาเลยนะ พี่มันตัวดี พี่มันชอบนอกใจ มาให้ทุบบึ๊ก,,,,1080722242693038080,https://twitter.com/renjunfibox/status/1080722242693038080
laudjrjisungx,0,2019-01-03 14:04,0,0,ขอ สารรูป ว่าเห็นไก่ทอดน้องนึกถึงของกิน ไม่คิดว่าจะเป็นพี่ไก่ทอด ขอโทษในความเด๋อ อย่าต่อยตีกัน pic.twitter.com/gqHVTAM3I3,,,,1080721464267960320,https://twitter.com/laudjrjisungx/status/1080721464267960320
KillerPress,0,2019-01-03 13:10,0,0,ดูจาก สารรูป ประเทศไทยยามนี้แล้ว บอกได้เลยว่า มีสิทธิ์เจ๊งครับ https:// twitter.com/prachachat/sta tus/1080706780433309696 …,,,,1080707853923438592,https://twitter.com/KillerPress/status/1080707853923438592
OKACHI_Ti,0,2019-01-03 11:30,0,0,ให้เราโชว์ สารรูป เรา เราผอมมาก,,,,1080682848649076736,https://twitter.com/OKACHI_Ti/status/1080682848649076736
yawit_tha,0,2019-01-02 23:52,0,0,สารรูป มาว่าเทอทำให้เค้าคันฮูดาก,,,,1080507065490010112,https://twitter.com/yawit_tha/status/1080507065490010112
CMKH0318,0,2019-01-02 21:57,0,0,แอคหลุมนุ 6แอคค่ะ สารรูป,,,,1080478227724787715,https://twitter.com/CMKH0318/status/1080478227724787715
HereKai_kukkuk,0,2019-01-02 20:23,0,0,"ตอนแรกจะขายตัว แต่แฟนบอก  สารรูป อย่างเมิงใครจะไปเอา"" #ท้อ 55+""",,,#,1080454476304019456,https://twitter.com/HereKai_kukkuk/status/1080454476304019456
Fhunter_hottest,0,2019-01-02 18:58,72,3,สารรูป เรยนะ เง้ย สารภาพเรยนะ คอมเม้นท์พิหนมชั้น(แฟนของเรานั้น) กรี๊ดไม่ออก น่ากลัวจังค่ะแฟนขา หวงหนมถ้วยทิสุด แต่จะพยายามกรี๊ดเพราะเค๊าลงรูปที่ถ่ายให้กันอีกแล้วค่ะ ได้มอภีมได้!!!!!! pic.twitter.com/MQmK5wp2Bd,,,,1080433159777411072,https://twitter.com/Fhunter_hottest/status/1080433159777411072
BeEny2moon,0,2019-01-02 17:28,0,0,ใครที่บอกว่าจะไม่เอาจงอินถ้าเง่าหน้าไม่เท่าตัลกับเจนไปพักนะคะ มองเหยียดมาก ไม่ดู สารรูป ตัวเองเลย,,,,1080410619671601154,https://twitter.com/BeEny2moon/status/1080410619671601154
kokoro_tan,0,2019-01-02 06:02,0,0,สารรูป คือไม่พร้อมทำงานมากกก ฮือออออ ตีสี่เเอทเดอะเฟิร์ทเดย์ออฟ 2019,,,,1080237868046475264,https://twitter.com/kokoro_tan/status/1080237868046475264
_283nx,0,2019-01-01 23:46,0,0,smนี่คัดหน้าคนด้วยจริงๆแหะ สารรูป อย่างกูคงออไม่ผ่านตั้งแต่ยังไม่ก้าวเข้าไปให้กรรมการเห็น,,,,1080143115149664256,https://twitter.com/_283nx/status/1080143115149664256
saymilano,0,2019-01-01 22:26,20,80,สิ้นปีเก่า อยากขอโทษตัวเอง ที่แดกจนไม่ดู สารรูป ตัวเอง 2019 เอาใหม่นะอีอ้วน หมูกะทะ ชาบู บิงซู กูไหว้ล่ะ อย่าอ่อยกู,,,,1080122999804551174,https://twitter.com/saymilano/status/1080122999804551174
petrichorvx,0,2019-01-01 21:37,0,0,ไม่อยาก สารรูป ว่า age of ultron ตอนดูกุร้องไห้ 55,,,,1080110740005040130,https://twitter.com/petrichorvx/status/1080110740005040130
PrinceDhanon,0,2019-01-01 21:27,0,1,มีหลายคนสงสัยว่ากลุ่มชีสี่กายสิทธิ์มันโดนหลวงพ่อด่ายังไง.. ผม: หลวงพ่อครับ แม่ชีกลุ่มนี้อ้างว่าทำงานให้หลวงพ่อ หลวงพ่อ(มองไปที่กลุ่มแม่ชี): พวกมึงน่ะถูกหลอก กูจะด่าหลายทีละ สาร รูป อย่างพวกมึงน่ะ ได้แค่โดนมารหลอกใช้เป็นเครื่องมือเท่านั้น.. ..จบนะ..,,,,1080108308449484801,https://twitter.com/PrinceDhanon/status/1080108308449484801
panwink_babe,0,2019-01-01 20:53,0,0,แล้ว สารรูป กุก็ทุเรศอ่ะ กุมีสิทธิ์คิดไปเองหรอว่ะ,,,,1080099709031669760,https://twitter.com/panwink_babe/status/1080099709031669760
24jaymoon,0,2019-01-01 20:35,0,0,มีเรื่องจะ สารรูป เอ้ย ภาพ ว่างนะ แต่ขกเข้าไลน์ ._.,,,,1080095056432816129,https://twitter.com/24jaymoon/status/1080095056432816129
bamboii_4131,0,2019-01-01 20:10,0,0,เปงคลเง๋าใช่มั้ย สารรูป มา!,,,,1080088966076874752,https://twitter.com/bamboii_4131/status/1080088966076874752
_R2QN,4,2019-01-01 20:02,0,0,พูดออกมาได้ไม่ดู สารรูป ตัวเอง,,,,1080086809780969472,https://twitter.com/_R2QN/status/1080086809780969472
howithnoe,0,2019-01-01 19:43,0,0,ในเมื่อเรียนที่ไหน อะไร ก็เครียดเหมือนกันหมดแล้วก็จะหอบ สารรูป มาเหนื่อยถึงที่นี้ทำไม,,,,1080082115478179840,https://twitter.com/howithnoe/status/1080082115478179840
yukiririr,0,2019-01-01 19:08,0,0,ก็คือว่าคนอื่นไม่ดู สารรูป ตัวเอง นี่ก็ไม่กล้าว่าใครหร่อกกลัวโดนๆๆๆๆ,,,,1080073181044473857,https://twitter.com/yukiririr/status/1080073181044473857
CLASSROOMxBTS,0,2019-01-01 18:05,0,0,สารรูป นะ ลบเดมไปหมดละ,,,,1080057511665795073,https://twitter.com/CLASSROOMxBTS/status/1080057511665795073
Ying_BRJ,0,2019-01-01 16:02,0,1,ขอให้ขายหมดภายในพริบตาจร้า / เราก้อสร้างภาพว่าอ่านแล้วเลยอยากแบ่งปันงิ อิอิ... สารรูป ความจริงหมดเลออออออ,,,,1080026355142557696,https://twitter.com/Ying_BRJ/status/1080026355142557696
slymarkleex,0,2019-01-01 12:23,0,0,สารรูป ว่าตอนแรกอ่ะใส่คาแรคเต้อไรเสดละ เซฟละมันไมาเซฟให้,,,,1079971381591257088,https://twitter.com/slymarkleex/status/1079971381591257088
Wachter_exol,0,2019-01-01 10:15,0,0,สารรูป กูตอนนี้ แฮปปี้กับใครไม่ได้เลยมึง5555555,,,,1079939264853377026,https://twitter.com/Wachter_exol/status/1079939264853377026
xguyx_,0,2019-01-01 07:06,0,0,แบก สารรูป เละๆไปใส่บาตร ภาวนาให้พระไม่ได้กลิ่น55555555555555,,,,1079891526941958145,https://twitter.com/xguyx_/status/1079891526941958145
2Kshipper_,0,2019-01-01 02:19,0,0,ขอ สารรูป ว่าสคสแฮนเมดยังไม่เสร็จสักอัน,,,,1079819458061860864,https://twitter.com/2Kshipper_/status/1079819458061860864
KANGIRENIEL,0,2018-12-31 19:21,83,33,สารรูป เลยว่ามาดูฮยอนบินค่ะแร้วแบบแดนว่าฮยอนบินขี้เกียดซ้อมชะ ชั้นแบบ อิหัวชมพูหยุดพล่าม!! พอดูๆไปเรื่อยชั้นก็ยังควรักพี่แพทนะคะแต่อิหัวชมพูก็คือรู้ตัวอีกทีก้มีเทอเต้มหัวใจ เฮ้อ เริ่งก้เปนงี้ค่ะ,,,,1079714172164702209,https://twitter.com/KANGIRENIEL/status/1079714172164702209
Votelist,4,2018-12-31 11:54,1,1,สารรูป ตัวเองเคยดูบ้างไหม จะพูดอะไรออกมา ไอ้เด็กเมื่อวานซืน ฟันยังไม่สิ้นกลิ่นน้ำนม,,,,1079601545459585025,https://twitter.com/Votelist/status/1079601545459585025
ZiwminOo,0,2018-12-31 10:33,0,0,แฟนส่งรูปมาให้ดู อิเวรเน้ยยยยใครแกล้งกู๊วววว สารรูป กูเมาขนาดนั้นเลยหรอวะ?? กุไม่กล้าอ่านแชทกลุ่มกุกลัวตัวเอง,,,,1079581258915635200,https://twitter.com/ZiwminOo/status/1079581258915635200
CHIFFONxX,0,2018-12-31 09:48,0,0,"ลาก่อนปีที่ห่วยที่สุดตั้งแต่เกิดมา ถ้าไม่นับปีที่ป่วยหนักจนต้องนอนรักษาตัวอยู่บ้าน . ชีวิตห่วยแตกมาก !!! สุขภาพก็ป่วยอยู่กับภูมิแพ้เหมือนเดิม เป็นๆ หายๆ สารรูป ก็ดีดี ร้ายร้าย แต่ตอนนี้เลวร้ายสุดสุด""... https://www. facebook.com/CHIFFON.xX/vid eos/10161311921290192/ …""",,,,1079569941962080257,https://twitter.com/CHIFFONxX/status/1079569941962080257
jaeminquarterx,0,2018-12-31 02:17,0,0,ส่องเพราะแอบชอบใช่ปะพี่ สารรูป มา,,,,1079456533409218560,https://twitter.com/jaeminquarterx/status/1079456533409218560
JJAYJH,0,2018-12-31 01:16,0,0,มาถึงก็ สารรูป แบบนี้ เริ้ป@เฟิสไซ้รึเปล่า,,@,,1079441108600377345,https://twitter.com/JJAYJH/status/1079441108600377345
Mintiranaka,0,2018-12-31 00:42,0,0,คุยกันก่อนนอน ถามสาว่าทำไมไปทำให้คนหลงรัก เข้าใจผิด เพื่ออะไร สาตอบน่าเอ็นดู บอกว่า วงวาร เถอะ ถ้อยทีถ้อยอาศัย สาร รูป แบบนั้น ให้เด็กอ้วนได้รู้สึกดีๆบ้าง เดี๋ยวจะทำให้จืดจางได้ นี่ก็เบื่อบางทีให้นางใช้บัตรเครดิต ถึงจะไหว้วานกันซื้อของ เคลิ้มไป #ผู้ชายใส่แว่น,,,#,1079432560965341186,https://twitter.com/Mintiranaka/status/1079432560965341186
kungkang_igot7,0,2018-12-30 23:03,1,3,55555555สู้ๆนะคะ ด่าเค้าได้เเต่อย่าลืมดู สารรูป ตัวเองน้าาา 55555555555555555555555555555555555555555555555555555555 บูลลี่ๆๆๆๆๆๆ อุ้บอ้าาาาาาาา,,,,1079407726306877440,https://twitter.com/kungkang_igot7/status/1079407726306877440
Donaldae,0,2018-12-30 22:25,2,3,แต่ สารรูป ตอนนี้คือ รอดตายให้ได้ก่อนมะ,,,,1079397974520688641,https://twitter.com/Donaldae/status/1079397974520688641
suvishaa,0,2018-12-30 22:17,0,0,ปีใหม่นี้อยากขอโทษ.. ขอโทษที่เริ่ดเกินไปนะคะ ไม่ชอบมากก็ไปตายไป มองดู สารรูป ตัวเองบ้างอิสัส #HNY2019,,,#HNY2019,1079396113809956864,https://twitter.com/suvishaa/status/1079396113809956864
itscalled2004s,0,2018-12-30 20:59,0,0,สารรูป ว่าอ่านเป้นคำอื่น,,,,1079376526037024770,https://twitter.com/itscalled2004s/status/1079376526037024770
HaunomSonaraks,0,2018-12-30 19:56,35,32,แค่รู้สึกสมเพชที่ด่าลูกกูแต่ไม่ดู สารรูป ตัวเองอ่ะค่ะ แค่นั้นเองทำไมต้องแหกอ่ะ เก็บไว้ขำสะใจกว่า,,,,1079360641326936064,https://twitter.com/HaunomSonaraks/status/1079360641326936064
sinzaniel,0,2018-12-30 19:24,1,0,สารรูป ก็ได้ว่าขก.,,,,1079352648686395393,https://twitter.com/sinzaniel/status/1079352648686395393
GOGOFdk,0,2018-12-30 13:40,0,0,โหววว คำพูดคำจาเหมือนคนไม่มีการศึกษา ดู สาร รูป ตัวเองก่อนเถอะเทียบคนที่มึงว่าไม่ติด,,,,1079265982156173313,https://twitter.com/GOGOFdk/status/1079265982156173313
taehyungfurlax,0,2018-12-30 13:28,0,0,ทำไรเด่กอ้วนมอคค่า สาร รูป !!,,,,1079262830933602304,https://twitter.com/taehyungfurlax/status/1079262830933602304
lalada_ldp,0,2018-12-30 13:03,0,0,ใครเอาโทรศัพท์คุณไปเล่น สารรูป มานะ!!,,,,1079256591327588353,https://twitter.com/lalada_ldp/status/1079256591327588353
Sinwunghere,0,2018-12-30 11:31,0,0,เคยตอบคนนึงที่ทักแชทมาหลังนัดเจอว่า อย่าพูดแบบนี้สิคะ สารรูป พี่แย่ทั้งรูปทั้งตัวจริง สงสารหนูหน่อย แล้วบล็อก https:// twitter.com/KomsakAddams/s tatus/1079227523630739457 …,,,,1079233547725164545,https://twitter.com/Sinwunghere/status/1079233547725164545
Votelist,0,2018-12-30 10:47,2,1,กลืนน้ำลายตัวเองซะไอ้หอก มึงเคยดู สารรูป ตัวเองไหมก่อนที่มึงจะพูดอะไรออกมา,,,,1079222400514850817,https://twitter.com/Votelist/status/1079222400514850817
_muscharola,0,2018-12-30 08:54,0,0,สารรูป ว่าตอนนั้นไม่ได้อินโพจริงจัง ลองอ่านดูแล้วแรกๆก็โจ๊ก หลังๆเริ่มเอ๊ะ อิหยังเอ่ย ทำไมสร้างครต.พระนายร้ายขนาดนั้นเอ่ย ยิ่งครต.ลูกชายนี่ยิ่งหนักเลย คนอินเต็มเรยน้า ด่าบิ้นกันสนุกเรย กุถามจีง คนเป็นฟค.น้องที่ไหนจะชอบเอ่ยยยยยยย,,,,1079193985212571648,https://twitter.com/_muscharola/status/1079193985212571648
HAMTER97,0,2018-12-30 08:12,0,0,เทอเป็นใคร๊!! ทุเรดใส่อยู่ไม่กี่คน! สารรูป มา!!!,,,,1079183371480092673,https://twitter.com/HAMTER97/status/1079183371480092673
cersielandniste,0,2018-12-30 07:12,0,0,แล้วสภาพแต่ละคนที่แซวอ่ะ อิดอก. ส่องกระจกดู สารรูป ตัวเองบ้างเหอะ.,,,,1079168361383129088,https://twitter.com/cersielandniste/status/1079168361383129088
taeyongperkx,0,2018-12-30 02:40,0,0,สารรูป เลยว่าพี่หิวข้าว,,,,1079099843514003456,https://twitter.com/taeyongperkx/status/1079099843514003456
JJAYJH,0,2018-12-30 00:59,0,0,สารภาพมันเชยแล้ว ยุคนี้ต้อง สารรูป !!,,,,1079074389012897792,https://twitter.com/JJAYJH/status/1079074389012897792
taeyongperkx,0,2018-12-29 21:32,0,0,สารรูป !!!!! ขั้นกว่าสารภาพหรือเปล่า5555555555555555,,,,1079022272453570562,https://twitter.com/taeyongperkx/status/1079022272453570562
JJAYJH,0,2018-12-29 21:00,0,0,สารรูป มาว่าอ่านออกเสียงแบบร้องตามรึเปล่า 555555555555555,,,,1079014176385716225,https://twitter.com/JJAYJH/status/1079014176385716225
fivbxrose,0,2018-12-29 20:08,0,0,ตัดไม่ทันแร้วค่ะคุณลูก สารรูป อีกอย่างคือคุณแม่ตัดไม่เป็นค่าเอิ้กๆๆ,,,,1079001320462241792,https://twitter.com/fivbxrose/status/1079001320462241792
beyondthenn,0,2018-12-29 15:15,0,0,สารรูป ว่าคาดหวัง,,,,1078927429282914306,https://twitter.com/beyondthenn/status/1078927429282914306
jaeminquarterx,0,2018-12-29 02:58,0,0,ก็เล่นเกมฟังเพลงหาไรดูไปครับบางทีก็ตอบเมน พี่อะตอนนี้ทำไรอยู่ จริงๆพี่อยากคุยกับผมก็ สาร รูป มา,,,,1078742102974976000,https://twitter.com/jaeminquarterx/status/1078742102974976000
zeusjaehyunx,0,2018-12-28 22:44,0,0,เพราะ สารรูป น้องพี่ป้อเหมาะที่จะเป็นนายตัวร้ายมั้งครับ อะนนี้เดา,,,,1078677994728648706,https://twitter.com/zeusjaehyunx/status/1078677994728648706
CherAoom,0,2018-12-28 20:20,0,0,"เคยถูกว่า อ้วน เตี้ย หน้ามัน รวบผมซะหน้าตึง"" แหม!!!!! อยากให้เห็น สารรูป คนพูด ประโยคนี้""",,,,1078641763651186688,https://twitter.com/CherAoom/status/1078641763651186688
honeylee___,0,2018-12-28 19:46,0,0,ขอ สารรูป ว่ายังไม่ได้ดูอะไรท้างสิ้น เพิ่งได้พักร่าง ฮือ,,,,1078633399059791872,https://twitter.com/honeylee___/status/1078633399059791872
MinidevilPookai,4,2018-12-28 17:43,0,0,ไม่ชอบก็ไม่เห็นต้องวิจารณ์ ก้มดู สารรูป ตัวเองก่อนไหม #ขาใหญ่ละทำไมต้องไปหนักหัวคนอื่น จริงๆ แล้วใครเลยจะรู้ว่าตั๊กแตนเขาชอบแบบไหนไม่ชอบแบบไหน Look ที่เข้าวงการมาอาจไม่ใช่ตัวตนของเขาก็ได้ ใครไม่ชอบแต่นี่ชอบนะ ชอบในความแรง... https://www. khaofc.com/archives/16978,,,#,1078602333733285888,https://twitter.com/MinidevilPookai/status/1078602333733285888
neveryonggukx,0,2018-12-28 12:31,0,0,คานินครับผม ว่าแต่ว่าผมต้อง สารรูป ก่อนว่าผมมาช้าไป อย่าถือโทษโกรธกันเลยนะครับ,,,,1078523788268949505,https://twitter.com/neveryonggukx/status/1078523788268949505
godsugax,0,2018-12-28 11:34,3,0,มีเรื่อง สารรูป เมื่อคืนอะไรดลใจให้นี่ซู่ซ่ากลับgrab bikeจากเซนเวิร์ลถึงหน้าบ้านอ่ะเพื่อน ตื่นมารู้ตัวอีกทีคือเงินหายไปเยอะมากก็ระลึกชาติว่าค่าgrab420 กจะบ้า ทีหลังถ้านี่บอกจะกลับgrabเอาเชือกผูกเราไว้ @cyphersugax @DECNILV95 @jungkookdarex pic.twitter.com/SwZKHArr3L,,@cyphersugax @DECNILV95 @jungkookdarex,,1078509527832510464,https://twitter.com/godsugax/status/1078509527832510464
